Name,Ticker,Party,Chamber,State,Buy Date,Sell Date,Buy Price,Sell Price,Trade Return %,Market Buy Price,Market Sell Price,Market Return %,Overperformance %
Markwayne Mullin,SFM,Republican,Senate,OK,2024-1-3,2024-12-17,49.27000045776367,138.60000610351562,181.30709319219392,4725.06982421875,6050.60986328125,28.053342879047648,153.25375031314627
Markwayne Mullin,ZTS,Republican,Senate,OK,2023-10-2,2024-4-2,170.57611644571645,163.2687530517578,-4.283931154150826,4284.52001953125,5205.81005859375,21.502759582467633,-25.78669073661846
Michael Burgess,AAP,Republican,House,TX,2023-2-23,2023-2-23,137.16416446937546,135.83460998535156,-0.9693162125598411,4018.60009765625,4012.320068359375,-0.15627405425430793,-0.8130421583055332
Michael Burgess,ABBV,Republican,House,TX,2023-7-5,2024-4-9,126.51153786006667,164.1600341796875,29.758942904688674,4442.0400390625,5209.91015625,17.286429443115967,12.472513461572706
Michael Burgess,AMD,Republican,House,TX,2023-8-8,2024-1-1,114.94000244140625,147.41000366210938,28.249521951468182,4498.02978515625,4769.830078125,6.042652137736085,22.206869813732098
Michael Burgess,AMGN,Republican,House,TX,2023-4-4,2024-1-1,229.56581236945655,277.3318786621094,20.807134041274185,4128.02978515625,4769.830078125,15.54737553678909,5.259758504485095
Michael Burgess,AMZN,Republican,House,TX,2023-7-5,2023-8-13,130.24000549316406,138.41000366210938,6.2730327275470925,4442.0400390625,4464.0498046875,0.4954877810972005,5.777544946449892
Michael Burgess,BBY,Republican,House,TX,2023-8-21,2024-2-25,72.55219348342168,72.19662475585938,-0.490086805774588,4380.27978515625,5088.7998046875,16.175222914578647,-16.665309720353235
Michael Burgess,BX,Republican,House,TX,2023-12-7,2024-1-11,108.79284980314145,115.93742370605469,6.567135538632553,4568.83984375,4780.240234375,4.627003743941424,1.940131794691129
Michael Burgess,CC,Republican,House,TX,2023-7-5,2023-7-5,34.09669051881009,33.45841979980469,-1.8719433155933143,4442.0400390625,4446.81982421875,0.10760337849765943,-1.9795466940909736
Michael Burgess,CI,Republican,House,TX,2023-2-23,2023-7-20,284.0799006919417,285.4255676269531,0.4736931165259289,4018.60009765625,4534.8701171875,12.847011570829151,-12.373318454303222
Michael Burgess,CME,Republican,House,TX,2023-8-8,2023-12-5,190.93390439008462,201.4751739501953,5.52089980759756,4498.02978515625,4567.18017578125,1.5373484376026179,3.9835513699949425
Michael Burgess,GOOGL,Republican,House,TX,2023-7-5,2023-8-13,118.67263333187572,128.9435272216797,8.654812488301959,4442.0400390625,4464.0498046875,0.4954877810972005,8.159324707204759
Michael Burgess,ILMN,Republican,House,TX,2024-1-1,2024-9-2,137.37353515625,131.39999389648438,-4.348393053269875,4782.8798828125,5648.39990234375,18.096210666747794,-22.444603720017668
Michael Burgess,MSFT,Republican,House,TX,2023-2-23,2023-9-14,251.559058591663,334.83367919921875,33.10340763467764,4018.60009765625,4505.10009765625,12.106205847248628,20.99720178742901
Michael Burgess,PANW,Republican,House,TX,2023-12-7,2024-2-8,144.08999633789062,183.50999450683594,27.357900736221502,4568.83984375,4997.91015625,9.391231191589085,17.966669544632417
Michael Burgess,PSX,Republican,House,TX,2023-4-4,2023-7-20,95.38177217503527,98.02559661865234,2.7718340552169556,4128.02978515625,4534.8701171875,9.855557086680534,-7.083723031463578
Michael Burgess,RY,Republican,House,TX,2023-8-8,2024-7-24,90.9033652912501,108.38531494140625,19.231355840506907,4498.02978515625,5427.1298828125,20.655712434860533,-1.4243565943536254
Michael Burgess,SYK,Republican,House,TX,2023-2-23,2023-3-16,257.09015490321343,269.7951354980469,4.941838632294761,4018.60009765625,3960.280029296875,-1.4512533454968248,6.3930919777915864
Michael Burgess,UPS,Republican,House,TX,2023-12-13,2024-7-21,145.63074862914655,139.6135711669922,-4.131804250678751,4646.2001953125,5505.0,18.483917364428972,-22.615721615107724
Michael Burgess,VLO,Republican,House,TX,2023-12-7,2024-1-11,118.96044423374997,123.37496185302734,3.7109121840560046,4568.83984375,4780.240234375,4.627003743941424,-0.9160915598854196
Michael Burgess,XOM,Republican,House,TX,2024-1-1,2024-3-10,96.198704346547,104.84119415283203,8.983998136972044,4782.8798828125,5123.68994140625,7.125624455225537,1.8583736817465075
Michael McCaul,AA,Republican,House,TX,2024-4-18,2024-8-25,35.11024461800685,33.73008346557617,-3.9309357352721,5031.52001953125,5634.60986328125,11.986235598962905,-15.917171334235004
Michael McCaul,AAPL,Republican,House,TX,2024-5-16,2024-8-7,189.83199615864385,209.11717224121094,10.159075642048427,5310.06982421875,5199.5,-2.082266860493077,12.241342502541503
Michael McCaul,ABT,Republican,House,TX,2024-11-3,2024-11-18,119.12487130221223,116.74734497070312,-1.99582698853665,5723.22021484375,5893.6201171875,2.9773431031327546,-4.973170091669404
Michael McCaul,ACN,Republican,House,TX,2023-2-5,2024-5-12,280.3659343313412,303.75604248046875,8.34270690014884,4136.68994140625,5222.68017578125,26.2526379728093,-17.90993107266046
Michael McCaul,ADBE,Republican,House,TX,2023-3-26,2024-8-25,370.2300109863281,558.2999877929688,50.79814472781508,3939.2099609375,5634.60986328125,43.039084465054984,7.759060262760094
Michael McCaul,ADP,Republican,House,TX,2023-3-26,2024-5-9,204.74065510013963,239.9903106689453,17.21673477676669,3939.2099609375,5214.080078125,32.36359904218183,-15.146864265415143
Michael McCaul,ADSK,Republican,House,TX,2023-1-16,2024-8-25,197.05999755859375,255.25999450683594,29.53415085217233,3960.60009765625,5634.60986328125,42.26656881151982,-12.732417959347487
Michael McCaul,AER,Republican,House,TX,2023-9-19,2024-8-25,63.129710566869846,95.2597427368164,50.89526291414401,4445.41015625,5634.60986328125,26.75118077370884,24.144082140435174
Michael McCaul,AIG,Republican,House,TX,2024-8-18,2024-9-18,72.46493989477695,72.546875,0.11306861682632632,5530.5,5618.259765625,1.586832395353042,-1.4737637785267157
Michael McCaul,AIT,Republican,House,TX,2023-10-31,2024-8-26,150.4633402214349,206.6749725341797,37.359021958451066,4171.330078125,5616.83984375,34.65344958447288,2.7055723739781854
Michael McCaul,ALL,Republican,House,TX,2023-8-7,2024-11-19,106.07183037907099,194.75616455078125,83.60780977831467,4491.580078125,5916.97998046875,31.734932419122757,51.87287735919192
Michael McCaul,ALLY,Republican,House,TX,2024-4-2,2024-4-2,37.94361769215361,37.84662628173828,-0.25561982835227776,5204.2900390625,5205.81005859375,0.029207048797069275,-0.284826877149347
Michael McCaul,AMD,Republican,House,TX,2024-1-25,2024-8-25,183.41000366210938,154.97999572753906,-15.500794595122544,4886.66015625,5634.60986328125,15.305948912257142,-30.806743507379686
Michael McCaul,AMZN,Republican,House,TX,2023-1-31,2024-8-27,101.16000366210938,173.1199951171875,71.13482488141858,4020.85009765625,5625.7998046875,39.91568121295479,31.219143668463794
Michael McCaul,ANET,Republican,House,TX,2023-10-31,2024-8-25,48.57500076293945,88.78250122070312,82.77406037312961,4171.330078125,5634.60986328125,35.07945326191951,47.694607111210104
Michael McCaul,AON,Republican,House,TX,2024-1-17,2024-8-25,298.04686236380246,336.2002868652344,12.801149523547414,4739.1298828125,5634.60986328125,18.89545132992463,-6.094301806377215
Michael McCaul,ARW,Republican,House,TX,2023-10-31,2024-8-25,112.6500015258789,133.17999267578125,18.224581333171148,4171.330078125,5634.60986328125,35.07945326191951,-16.854871928748363
Michael McCaul,ATKR,Republican,House,TX,2024-3-14,2024-8-25,173.47120147244019,101.93355560302734,-41.23891761986684,5175.14013671875,5634.60986328125,8.87840163597623,-50.11731925584307
Michael McCaul,ATR,Republican,House,TX,2023-10-31,2024-8-25,120.72142586603668,149.60806274414062,23.928343018545146,4171.330078125,5634.60986328125,35.07945326191951,-11.151110243374365
Michael McCaul,BECN,Republican,House,TX,2023-10-31,2024-8-4,70.01000213623047,85.4000015258789,21.982572375446406,4171.330078125,5346.56005859375,28.17398667709874,-6.191414301652333
Michael McCaul,BJ,Republican,House,TX,2023-10-31,2024-9-5,68.79000091552734,78.27999877929688,13.795606537966245,4171.330078125,5503.41015625,31.93418054137221,-18.138574003405964
Michael McCaul,BSX,Republican,House,TX,2023-10-17,2024-4-23,49.72999954223633,68.98999786376953,38.72913432298635,4345.22998046875,5070.5498046875,16.692323018090395,22.036811304895952
Michael McCaul,CDNS,Republican,House,TX,2024-10-29,2024-11-18,274.94000244140625,294.3299865722656,7.052441972314183,5819.68017578125,5893.6201171875,1.2705155467812987,5.781926425532884
Michael McCaul,CHTR,Republican,House,TX,2023-11-19,2024-8-8,413.8999938964844,363.94000244140625,-12.070546555159657,4509.5498046875,5319.31005859375,17.956565266549134,-30.027111821708793
Michael McCaul,CMCSA,Republican,House,TX,2024-2-20,2024-8-7,39.87994126223989,37.90501022338867,-4.952191443474292,4989.31982421875,5199.5,4.212601781128773,-9.164793224603065
Michael McCaul,CMG,Republican,House,TX,2023-10-17,2024-5-9,35.97999954223633,64.6594009399414,79.70928783375554,4345.22998046875,5214.080078125,19.995491643977868,59.71379618977767
Michael McCaul,CNM,Republican,House,TX,2023-10-31,2024-8-25,29.81999969482422,52.869998931884766,77.29711426208122,4171.330078125,5634.60986328125,35.07945326191951,42.21766100016171
Michael McCaul,COF,Republican,House,TX,2024-1-21,2024-8-25,123.44022229115586,141.6573486328125,14.757852832351748,4796.27978515625,5634.60986328125,17.4787567797755,-2.7209039474237535
Michael McCaul,COP,Republican,House,TX,2023-10-9,2024-8-25,114.21178096792885,109.73644256591797,-3.9184560157306114,4289.02001953125,5634.60986328125,31.372897249779225,-35.291353265509834
Michael McCaul,CSL,Republican,House,TX,2023-10-31,2024-8-27,251.417780098681,414.32464599609375,64.79528449955771,4171.330078125,5625.7998046875,34.86824824028981,29.9270362592679
Michael McCaul,CTS,Republican,House,TX,2023-10-31,2024-8-27,35.61831258185988,48.85770034790039,37.17017120227987,4171.330078125,5625.7998046875,34.86824824028981,2.3019229619900585
Michael McCaul,CVS,Republican,House,TX,2023-1-4,2024-8-18,85.64526953814892,56.98273468017578,-33.466570906413004,3840.360107421875,5554.25,44.628364128297854,-78.09493503471086
Michael McCaul,CVX,Republican,House,TX,2023-11-15,2024-8-18,135.92868673393363,142.5878143310547,4.898986194250233,4505.2998046875,5554.25,23.282583641184743,-18.38359744693451
Michael McCaul,DCI,Republican,House,TX,2023-10-31,2024-8-25,56.01812869131785,74.24462127685547,32.53677516786189,4171.330078125,5634.60986328125,35.07945326191951,-2.542678094057621
Michael McCaul,DFS,Republican,House,TX,2024-3-17,2024-8-25,120.18063295892603,131.93545532226562,9.780962268152663,5123.31005859375,5634.60986328125,9.979872364543988,-0.19891009639132484
Michael McCaul,DLTR,Republican,House,TX,2024-8-1,2024-8-1,104.23999786376953,99.75,-4.307365652134294,5537.83984375,5446.68017578125,-1.646123227482512,-2.661242424651782
Michael McCaul,DOW,Republican,House,TX,2023-7-26,2024-8-18,48.257431271694315,51.420963287353516,6.5555333806480265,4558.9599609375,5554.25,21.831515248882106,-15.27598186823408
Michael McCaul,ELV,Republican,House,TX,2023-10-12,2024-8-25,444.8797121346771,539.8416748046875,21.34553680012786,4380.93994140625,5634.60986328125,28.61645990683408,-7.2709231067062206
Michael McCaul,ENTG,Republican,House,TX,2023-2-9,2024-8-8,84.63553398361995,106.28276824951172,25.577004417649558,4144.25,5319.31005859375,28.353985850123664,-2.7769814324741056
Michael McCaul,EPAM,Republican,House,TX,2023-2-9,2024-5-16,380.7200012207031,189.13999938964844,-50.320445791340475,4144.25,5297.10009765625,27.818063525517285,-78.13850931685776
Michael McCaul,EQH,Republican,House,TX,2023-4-13,2024-5-19,23.921761226440665,39.84798812866211,66.57631414119385,4100.0400390625,5303.27001953125,29.346786104651702,37.22952803654215
Michael McCaul,FBIN,Republican,House,TX,2023-1-12,2024-8-27,61.09245938963381,78.75223541259766,28.906637904907072,3977.570068359375,5625.7998046875,41.43810688438655,-12.531468979479477
Michael McCaul,FCFS,Republican,House,TX,2023-10-31,2024-8-25,107.20523940928847,117.71830749511719,9.80648720506271,4171.330078125,5634.60986328125,35.07945326191951,-25.272966056856802
Michael McCaul,FDX,Republican,House,TX,2023-2-2,2024-11-19,199.75463211173647,290.03424072265625,45.195251622710906,4158.68017578125,5916.97998046875,42.28023628571499,2.915015336995914
Michael McCaul,FI,Republican,House,TX,2023-7-27,2024-8-25,128.07000732421875,169.80999755859375,32.59154200616785,4598.259765625,5634.60986328125,22.537876294063352,10.053665712104497
Michael McCaul,FIS,Republican,House,TX,2023-1-4,2024-8-15,65.50876257547193,77.37078857421875,18.107540934055507,3840.360107421875,5543.22021484375,44.34115707354969,-26.23361613949418
Michael McCaul,FN,Republican,House,TX,2023-10-31,2024-8-26,153.2899932861328,252.05999755859375,64.43343244728032,4171.330078125,5616.83984375,34.65344958447288,29.779982862807444
Michael McCaul,FTNT,Republican,House,TX,2023-8-22,2024-8-25,58.31999969482422,74.7300033569336,28.137866508880883,4415.330078125,5634.60986328125,27.614691621742253,0.5231748871386301
Michael McCaul,GE,Republican,House,TX,2023-1-19,2024-4-8,61.494678806958845,155.2052764892578,152.38814073079524,3911.840087890625,5202.39013671875,32.99086925416796,119.39727147662728
Michael McCaul,GEV,Republican,House,TX,2024-4-15,2024-9-24,134.49889671837158,255.2880859375,89.80682530954135,5149.669921875,5732.93017578125,11.326167749677523,78.48065755986383
Michael McCaul,GOOGL,Republican,House,TX,2023-10-30,2024-9-15,122.6237455580271,157.0988311767578,28.114526645588946,4139.39013671875,5626.02001953125,35.91422489089022,-7.799698245301272
Michael McCaul,GTES,Republican,House,TX,2023-10-31,2024-8-25,10.90999984741211,18.0,64.98625345324514,4171.330078125,5634.60986328125,35.07945326191951,29.90680019132563
Michael McCaul,HLI,Republican,House,TX,2023-10-31,2024-8-25,97.73056700878756,153.81060791015625,57.3822936035214,4171.330078125,5634.60986328125,35.07945326191951,22.302840341601886
Michael McCaul,HSIC,Republican,House,TX,2023-10-31,2024-8-25,66.52999877929688,70.81999969482422,6.448220343064739,4171.330078125,5634.60986328125,35.07945326191951,-28.63123291885477
Michael McCaul,HUM,Republican,House,TX,2024-2-20,2024-8-25,361.11714563740964,349.54986572265625,-3.2031932170752855,4989.31982421875,5634.60986328125,12.933427036089881,-16.136620253165166
Michael McCaul,IBM,Republican,House,TX,2023-3-14,2024-3-4,116.9502336131152,186.7787322998047,59.70787447735263,3894.010009765625,5130.9501953125,31.76520302836419,27.942671448988442
Michael McCaul,INTC,Republican,House,TX,2023-1-4,2024-8-18,26.43085245698635,20.8700008392334,-21.039244295289752,3840.360107421875,5554.25,44.628364128297854,-65.66760842358761
Michael McCaul,INTU,Republican,House,TX,2023-3-26,2024-8-25,423.23758485687273,617.7849731445312,45.966472555467654,3939.2099609375,5634.60986328125,43.039084465054984,2.92738809041267
Michael McCaul,IPG,Republican,House,TX,2023-10-31,2024-8-25,26.2260505467189,31.15297508239746,18.786376266993667,4171.330078125,5634.60986328125,35.07945326191951,-16.293076994925844
Michael McCaul,ITT,Republican,House,TX,2023-10-31,2024-5-15,90.61723277174573,137.93431091308594,52.216423624992416,4171.330078125,5308.14990234375,27.253173518451145,24.96325010654127
Michael McCaul,JPM,Republican,House,TX,2023-10-18,2024-3-6,142.43554732253716,185.29415893554688,30.089828289815067,4357.35009765625,5104.759765625,17.152848663015853,12.936979626799214
Michael McCaul,KHC,Republican,House,TX,2024-4-2,2024-7-1,35.42967087157991,30.706226348876953,-13.331889364210522,5204.2900390625,5475.08984375,5.203395711132999,-18.53528507534352
Michael McCaul,LCII,Republican,House,TX,2023-10-31,2023-11-14,100.29654595848874,109.1545639038086,8.831827517755258,4171.330078125,4495.7001953125,7.776179566525777,1.0556479512294805
Michael McCaul,LPLA,Republican,House,TX,2024-8-11,2024-8-11,196.49262392210588,195.8538360595703,-0.32509508488664457,5314.66015625,5344.16015625,0.5550684170333681,-0.8801635019200127
Michael McCaul,META,Republican,House,TX,2024-2-29,2024-8-25,486.66459019212726,526.6030883789062,8.206575738541389,5085.35986328125,5634.60986328125,10.800612243114784,-2.5940365045733955
Michael McCaul,MNST,Republican,House,TX,2023-11-6,2024-8-8,55.560001373291016,45.0099983215332,-18.98848594490756,4364.27001953125,5319.31005859375,21.8831565138831,-40.87164245879066
Michael McCaul,MRK,Republican,House,TX,2024-8-8,2024-8-8,110.32566357767408,111.30268859863281,0.8855827277856039,5252.56982421875,5319.31005859375,1.2706206030288558,-0.38503787524325195
Michael McCaul,MSFT,Republican,House,TX,2024-2-20,2024-8-25,400.1847314590158,415.1250305175781,3.733350596383868,4989.31982421875,5634.60986328125,12.933427036089881,-9.200076439706013
Michael McCaul,MUR,Republican,House,TX,2024-6-4,2024-11-19,38.967882585816454,32.1361198425293,-17.53177819770424,5278.240234375,5916.97998046875,12.101376931157883,-29.633155128862125
Michael McCaul,NBIX,Republican,House,TX,2023-8-13,2024-8-25,104.44999694824219,152.80999755859375,46.299666848545016,4450.68994140625,5634.60986328125,26.60081779367731,19.698849054867704
Michael McCaul,NFG,Republican,House,TX,2023-5-22,2024-11-19,48.411274070432846,61.47612762451172,26.987212803098327,4190.77978515625,5916.97998046875,41.19042955744667,-14.203216754348343
Michael McCaul,NSIT,Republican,House,TX,2023-10-31,2024-8-25,141.9199981689453,213.38999938964844,50.35935889431406,4171.330078125,5634.60986328125,35.07945326191951,15.279905632394552
Michael McCaul,NVDA,Republican,House,TX,2023-5-29,2024-8-25,37.865408555661546,129.33811950683594,241.57328400857205,4156.16015625,5634.60986328125,35.57249122866378,206.00079277990827
Michael McCaul,NVT,Republican,House,TX,2023-10-31,2024-8-25,46.66890573850604,67.09315490722656,43.764148409995144,4171.330078125,5634.60986328125,35.07945326191951,8.684695148075633
Michael McCaul,OMF,Republican,House,TX,2024-4-30,2024-8-25,47.272860964338285,47.022003173828125,-0.5306592099416249,5103.77978515625,5634.60986328125,10.400724570226512,-10.931383780168137
Michael McCaul,OSK,Republican,House,TX,2023-11-15,2024-6-20,96.07919652076212,105.83460998535156,10.153512745583122,4505.2998046875,5473.169921875,21.482923648732278,-11.329410903149157
Michael McCaul,OXY,Republican,House,TX,2023-10-11,2024-8-25,61.78703774854612,56.45301055908203,-8.632922670887552,4366.58984375,5634.60986328125,29.039137288018846,-37.6720599589064
Michael McCaul,PAYC,Republican,House,TX,2023-8-13,2024-5-5,284.42172591094794,169.95172119140625,-40.24657552193538,4450.68994140625,5127.7900390625,15.213373804294081,-55.459949326229456
Michael McCaul,PLXS,Republican,House,TX,2023-10-31,2024-8-24,97.12000274658203,128.0399932861328,31.836892159312626,4171.330078125,5634.60986328125,35.07945326191951,-3.242561102606885
Michael McCaul,PRI,Republican,House,TX,2023-10-31,2024-8-25,193.25369745227434,259.57354736328125,34.31750635838943,4171.330078125,5634.60986328125,35.07945326191951,-0.761946903530081
Michael McCaul,PYPL,Republican,House,TX,2023-2-13,2023-8-30,80.6500015258789,63.41999816894531,-21.363921923057678,4096.6201171875,4514.8701171875,10.209635944646632,-31.57355786770431
Michael McCaul,RHI,Republican,House,TX,2023-10-31,2024-8-25,70.89724556516221,62.73893737792969,-11.507228697247704,4171.330078125,5634.60986328125,35.07945326191951,-46.586681959167215
Michael McCaul,SAP,Republican,House,TX,2023-10-11,2024-8-25,130.06777091671285,219.14999389648438,68.48908253898972,4366.58984375,5634.60986328125,29.039137288018846,39.44994525097087
Michael McCaul,SCHW,Republican,House,TX,2023-4-20,2024-8-8,52.858080881867394,62.110084533691406,17.5034800686414,4130.47998046875,5319.31005859375,28.78188694162573,-11.278406872984327
Michael McCaul,SEDG,Republican,House,TX,2023-1-4,2023-8-7,290.0,180.74000549316406,-37.67586017477102,3840.360107421875,4518.43994140625,17.656673202961326,-55.33253337773235
Michael McCaul,SF,Republican,House,TX,2023-9-5,2024-8-5,64.0973596936045,77.9101791381836,21.54974793128227,4510.06005859375,5186.330078125,14.994700973940311,6.555046957341958
Michael McCaul,SHEL,Republican,House,TX,2023-10-11,2024-8-25,62.54158794029976,70.91083526611328,13.381891316546902,4366.58984375,5634.60986328125,29.039137288018846,-15.657245971471944
Michael McCaul,SKX,Republican,House,TX,2023-10-31,2024-8-25,48.09000015258789,69.80000305175781,45.14452657576386,4171.330078125,5634.60986328125,35.07945326191951,10.065073313844351
Michael McCaul,SNPS,Republican,House,TX,2024-8-22,2024-11-18,577.260009765625,523.97998046875,-9.22981471010046,5637.77001953125,5893.6201171875,4.538143570416917,-13.767958280517377
Michael McCaul,SSD,Republican,House,TX,2023-10-31,2024-8-25,131.82147448515127,185.5641326904297,40.76927406189205,4171.330078125,5634.60986328125,35.07945326191951,5.689820799972537
Michael McCaul,ST,Republican,House,TX,2023-8-15,2024-7-1,38.75219892620729,36.92837905883789,-4.706364846140358,4478.8701171875,5475.08984375,22.242657199179394,-26.94902204531975
Michael McCaul,SUI,Republican,House,TX,2023-10-30,2024-9-29,105.09363604379396,134.0054473876953,27.510525310831763,4139.39013671875,5738.169921875,38.623558842017864,-11.113033531186101
Michael McCaul,T,Republican,House,TX,2023-10-24,2024-11-19,14.115622567333427,22.445106506347656,59.008973208807944,4235.7900390625,5916.97998046875,39.6901150883849,19.318858120423045
Michael McCaul,TKR,Republican,House,TX,2023-10-31,2024-8-25,67.64908456404143,83.9570083618164,24.10664372307468,4171.330078125,5634.60986328125,35.07945326191951,-10.972809538844832
Michael McCaul,TMO,Republican,House,TX,2023-5-1,2024-2-8,552.8914862031706,548.9309692382812,-0.7163280795092629,4166.7900390625,4997.91015625,19.946292215253937,-20.6626202947632
Michael McCaul,TPR,Republican,House,TX,2023-8-14,2024-8-18,33.54563410180766,39.66603088378906,18.24498759930014,4458.1298828125,5554.25,24.586993784398018,-6.34200618509788
Michael McCaul,TRS,Republican,House,TX,2023-10-31,2024-8-27,23.89872514500356,24.612180709838867,2.9853289684134774,4171.330078125,5625.7998046875,34.86824824028981,-31.882919271876332
Michael McCaul,TSM,Republican,House,TX,2023-10-11,2024-8-25,89.21643785088267,169.44973754882812,89.93107282768705,4366.58984375,5634.60986328125,29.039137288018846,60.8919355396682
Michael McCaul,TSN,Republican,House,TX,2023-2-28,2024-11-19,55.99477686900708,61.9200439453125,10.581821033356116,3977.18994140625,5916.97998046875,48.772879033698636,-38.19105800034252
Michael McCaul,UBER,Republican,House,TX,2024-1-11,2024-8-25,62.9900016784668,74.30000305175781,17.955232690773766,4792.1298828125,5634.60986328125,17.580491369618276,0.37474132115548997
Michael McCaul,UNH,Republican,House,TX,2024-2-20,2024-8-26,513.9327497979118,580.33984375,12.92135867546887,4989.31982421875,5616.83984375,12.577265872698588,0.3440928027702821
Michael McCaul,VSH,Republican,House,TX,2024-5-12,2024-8-19,22.597972140034546,20.119037628173828,-10.969721072755197,5225.490234375,5608.25,7.324858500492066,-18.294579573247262
Michael McCaul,VVV,Republican,House,TX,2023-10-31,2024-8-27,29.389999389648438,41.9900016784668,42.87173375463306,4171.330078125,5625.7998046875,34.86824824028981,8.003485514343254
Michael McCaul,WFC,Republican,House,TX,2024-4-2,2024-8-25,55.999003551711276,56.09820556640625,0.17714960696285928,5204.2900390625,5634.60986328125,8.268559611183157,-8.091410004220299
Michael McCaul,WTM,Republican,House,TX,2023-10-31,2024-8-25,1434.6890415605415,1781.8233642578125,24.195788260826593,4171.330078125,5634.60986328125,35.07945326191951,-10.883665001092918
Michael McCaul,WWD,Republican,House,TX,2024-4-29,2024-8-25,149.62875192194122,162.0468292236328,8.299258760221361,5114.1298828125,5634.60986328125,10.177292958827117,-1.8780341986057554
Michael McCaul,ZION,Republican,House,TX,2023-1-31,2024-8-25,47.64696125384057,49.16942596435547,3.1953028492287707,4020.85009765625,5634.60986328125,40.134790564951906,-36.93948771572313
Morgan McGarvey,AAPL,Democrat,House,KY,2024-8-12,2024-8-18,215.59550663031672,225.5535888671875,4.618872810714919,5351.8798828125,5554.25,3.7812903431822016,0.8375824675327173
Morgan McGarvey,AMZN,Democrat,House,KY,2023-2-6,2024-11-12,102.93000030517578,208.91000366210938,102.96318181552016,4119.56982421875,5983.990234375,45.25764799992984,57.70553381559032
Morgan McGarvey,DAL,Democrat,House,KY,2024-6-27,2024-7-22,47.725248769172225,43.443355560302734,-8.971966242814743,5473.58984375,5564.41015625,1.659245853134262,-10.631212095949005
Morgan McGarvey,IBKR,Democrat,House,KY,2024-6-5,2024-11-12,124.63707904265846,179.09507751464844,43.693256365026905,5314.47998046875,5983.990234375,12.59785070913368,31.095405655893224
Morgan McGarvey,NVDA,Democrat,House,KY,2023-3-6,2024-11-12,23.87143962178628,148.26612854003906,521.1025848844235,4055.14990234375,5983.990234375,47.5652042090094,473.53738067541417
Morgan McGarvey,SCHW,Democrat,House,KY,2023-10-4,2024-11-12,50.115390924456094,77.93119049072266,55.503507112607544,4233.830078125,5983.990234375,41.33751529832483,14.165991814282712
Morgan McGarvey,TSLA,Democrat,House,KY,2024-10-24,2024-11-12,244.67999267578125,328.489990234375,34.25290177674972,5817.7998046875,5983.990234375,2.85658556957559,31.396316207174127
Nancy Pelosi,AAPL,Democrat,House,CA,2023-3-16,2024-12-30,150.64084473187137,251.9230194091797,67.23420521013573,3878.929931640625,5906.93994140625,52.28271831421976,14.95148689591597
Nancy Pelosi,MSFT,Democrat,House,CA,2023-6-14,2024-7-25,329.8251487359543,415.97882080078125,26.121013632528772,4366.2900390625,5399.22021484375,23.65692994602424,2.4640836865045337
Nancy Pelosi,NVDA,Democrat,House,CA,2023-11-21,2024-12-30,50.10277517356445,137.47735595703125,174.39070087592262,4538.77001953125,5906.93994140625,30.144068018152204,144.2466328577704
Neal Dunn,JPM,Republican,House,FL,2023-5-4,2024-4-23,129.28671002339152,188.94155883789062,46.14151663671069,4082.550048828125,5070.5498046875,24.200554654387528,21.940961982323163
Pete Sessions,ARCC,Republican,House,TX,2023-10-5,2023-10-31,16.310155391074524,16.510440826416016,1.2279799336007238,4259.31005859375,4193.7998046875,-1.5380484868452804,2.766028420446004
Pete Sessions,MSFT,Republican,House,TX,2023-9-19,2023-10-31,322.44667527255933,334.25042724609375,3.6606834179812466,4445.41015625,4193.7998046875,-5.660003075503614,9.32068649348486
Pete Sessions,NVDA,Republican,House,TX,2023-12-5,2024-5-20,45.448929830983346,94.74887084960938,108.47327143227336,4557.25,5308.1298828125,16.47660064320588,91.99667078906748
Rick Allen,SCHW,Republican,House,GA,2023-10-9,2024-9-11,49.72432569532255,62.98417282104492,26.666720845989666,4289.02001953125,5554.1298828125,29.496478391805564,-2.829757545815898
Rick Larsen,ELV,Democrat,House,WA,2023-1-5,2023-7-4,470.5040907046224,433.9718322753906,-7.7644932639207065,3839.739990234375,4455.58984375,16.038842606059738,-23.803335869980444
Ro Khanna,AAL,Democrat,House,CA,2023-11-2,2024-7-1,11.350000381469727,11.039999961853027,-2.731281138305626,4268.259765625,5475.08984375,28.274522742134096,-31.00580388043972
Ro Khanna,AAP,Democrat,House,CA,2023-3-13,2023-6-28,120.76951977186168,65.93458557128906,-45.40461393252034,3835.1201171875,4376.85986328125,14.125756939551529,-59.53037087207187
Ro Khanna,AAPL,Democrat,House,CA,2023-1-10,2024-6-6,128.76286346285156,193.82855224609375,50.53140869456808,3888.570068359375,,,
Ro Khanna,ABBV,Democrat,House,CA,2023-10-1,2024-5-28,144.26527799752688,151.2799530029297,4.862344635361988,4328.18017578125,5306.0400390625,22.592864057576882,-17.730519422214893
Ro Khanna,ABNB,Democrat,House,CA,2023-10-1,2024-9-8,138.0500030517578,114.27999877929688,-17.21840184498154,4328.18017578125,5408.419921875,24.95828967884322,-42.17669152382476
Ro Khanna,ABT,Democrat,House,CA,2023-10-1,2024-7-1,95.49127522785228,101.64046478271484,6.439530250475703,4328.18017578125,5475.08984375,26.49865812856853,-20.059127878092827
