,Name,Party,Chamber,State,Ticker,Date,Buy,Sell,Date_As_DateTime,Include
4819,Ro Khanna,Democrat,House,CA,WBA,2023-8-8,False,True,2023-08-08,True
4820,Ro Khanna,Democrat,House,CA,MO,2023-8-2,False,True,2023-08-02,True
4821,Ro Khanna,Democrat,House,CA,XYL,2023-8-2,False,True,2023-08-02,True
4822,Ro Khanna,Democrat,House,CA,LRCX,2023-8-2,False,True,2023-08-02,True
4823,Ro Khanna,Democrat,House,CA,PFG,2023-8-2,False,True,2023-08-02,True
4824,Ro Khanna,Democrat,House,CA,ORLY,2023-8-2,False,True,2023-08-02,True
4825,Ro Khanna,Democrat,House,CA,URI,2023-8-2,False,True,2023-08-02,True
4826,Ro Khanna,Democrat,House,CA,WBA,2023-8-1,False,True,2023-08-01,True
4827,Ro Khanna,Democrat,House,CA,IR,2023-8-2,False,True,2023-08-02,True
4828,Ro Khanna,Democrat,House,CA,WTW,2023-8-2,False,True,2023-08-02,True
4829,Ro Khanna,Democrat,House,CA,PCAR,2023-8-2,False,True,2023-08-02,True
4830,Ro Khanna,Democrat,House,CA,ROST,2023-8-2,False,True,2023-08-02,True
4831,Ro Khanna,Democrat,House,CA,DD,2023-8-6,False,True,2023-08-06,True
4832,Ro Khanna,Democrat,House,CA,FTV,2023-8-2,False,True,2023-08-02,True
4833,Ro Khanna,Democrat,House,CA,DD,2023-8-2,False,True,2023-08-02,True
4834,Ro Khanna,Democrat,House,CA,DD,2023-8-10,False,True,2023-08-10,True
4835,Ro Khanna,Democrat,House,CA,DD,2023-8-9,False,True,2023-08-09,True
4836,Ro Khanna,Democrat,House,CA,DD,2023-8-16,False,True,2023-08-16,True
4837,Ro Khanna,Democrat,House,CA,CTAS,2023-8-2,False,True,2023-08-02,True
4838,Ro Khanna,Democrat,House,CA,URBN,2023-8-6,False,True,2023-08-06,True
4839,Ro Khanna,Democrat,House,CA,CTVA,2023-8-2,False,True,2023-08-02,True
4840,Ro Khanna,Democrat,House,CA,URBN,2023-8-17,False,True,2023-08-17,True
4841,Ro Khanna,Democrat,House,CA,AXTA,2023-7-31,False,True,2023-07-31,True
4842,Ro Khanna,Democrat,House,CA,WBA,2023-8-2,False,True,2023-08-02,True
4843,Ro Khanna,Democrat,House,CA,WBA,2023-7-31,False,True,2023-07-31,True
4844,Ro Khanna,Democrat,House,CA,ELAN,2023-8-1,False,True,2023-08-01,True
4845,Ro Khanna,Democrat,House,CA,WBA,2023-8-7,False,True,2023-08-07,True
4846,Ro Khanna,Democrat,House,CA,ELAN,2023-8-3,False,True,2023-08-03,True
4847,Ro Khanna,Democrat,House,CA,ELAN,2023-8-2,False,True,2023-08-02,True
4848,Ro Khanna,Democrat,House,CA,CRH,2023-8-10,False,True,2023-08-10,True
4849,Ro Khanna,Democrat,House,CA,SNY,2023-8-10,False,True,2023-08-10,True
4850,Ro Khanna,Democrat,House,CA,BAX,2023-8-2,False,True,2023-08-02,True
4851,Ro Khanna,Democrat,House,CA,BBWI,2023-8-2,False,True,2023-08-02,True
4852,Ro Khanna,Democrat,House,CA,NVDA,2023-8-2,False,True,2023-08-02,True
4853,Ro Khanna,Democrat,House,CA,ALL,2023-8-2,False,True,2023-08-02,True
4854,Ro Khanna,Democrat,House,CA,K,2023-8-2,False,True,2023-08-02,True
4855,Ro Khanna,Democrat,House,CA,VFC,2023-8-2,False,True,2023-08-02,True
4856,Ro Khanna,Democrat,House,CA,MCK,2023-8-2,False,True,2023-08-02,True
4857,Ro Khanna,Democrat,House,CA,TMUS,2023-8-2,False,True,2023-08-02,True
4858,Ro Khanna,Democrat,House,CA,ALB,2023-8-2,False,True,2023-08-02,True
4859,Ro Khanna,Democrat,House,CA,HSIC,2023-8-2,False,True,2023-08-02,True
4860,Ro Khanna,Democrat,House,CA,KEYS,2023-8-2,False,True,2023-08-02,True
4861,Ro Khanna,Democrat,House,CA,REGN,2023-8-2,False,True,2023-08-02,True
4862,Ro Khanna,Democrat,House,CA,EA,2023-8-2,False,True,2023-08-02,True
4863,Ro Khanna,Democrat,House,CA,URBN,2023-8-8,False,True,2023-08-08,True
4864,Ro Khanna,Democrat,House,CA,ROL,2023-8-2,False,True,2023-08-02,True
4865,Ro Khanna,Democrat,House,CA,GLW,2023-8-2,False,True,2023-08-02,True
4866,Ro Khanna,Democrat,House,CA,IT,2023-8-2,False,True,2023-08-02,True
4867,Ro Khanna,Democrat,House,CA,DOW,2023-8-13,True,False,2023-08-13,True
4868,Ro Khanna,Democrat,House,CA,LOW,2023-8-13,True,False,2023-08-13,True
4869,Ro Khanna,Democrat,House,CA,ABT,2023-8-3,True,False,2023-08-03,True
4870,Ro Khanna,Democrat,House,CA,KMX,2023-8-3,True,False,2023-08-03,True
4871,Ro Khanna,Democrat,House,CA,TGT,2023-8-22,True,False,2023-08-22,True
4872,Ro Khanna,Democrat,House,CA,APO,2023-8-15,True,False,2023-08-15,True
4873,Ro Khanna,Democrat,House,CA,CAT,2023-8-6,False,True,2023-08-06,True
4874,Ro Khanna,Democrat,House,CA,GOOGL,2023-8-3,False,True,2023-08-03,True
4875,Ro Khanna,Democrat,House,CA,CARR,2023-8-3,False,True,2023-08-03,True
4876,Ro Khanna,Democrat,House,CA,SHW,2023-8-30,False,True,2023-08-30,True
4877,Ro Khanna,Democrat,House,CA,SHW,2023-8-28,False,True,2023-08-28,True
4878,Ro Khanna,Democrat,House,CA,ETR,2023-8-1,True,False,2023-08-01,True
4879,Ro Khanna,Democrat,House,CA,XEL,2023-8-1,True,False,2023-08-01,True
4880,Ro Khanna,Democrat,House,CA,CCI,2023-8-1,True,False,2023-08-01,True
4881,Ro Khanna,Democrat,House,CA,,2023-8-1,True,False,2023-08-01,True
4882,Ro Khanna,Democrat,House,CA,DTE,2023-8-1,True,False,2023-08-01,True
4883,Ro Khanna,Democrat,House,CA,CM,2023-8-1,True,False,2023-08-01,True
4884,Ro Khanna,Democrat,House,CA,,2023-7-31,False,True,2023-07-31,True
4885,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4886,Ro Khanna,Democrat,House,CA,,2023-8-2,False,True,2023-08-02,True
4887,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4888,Ro Khanna,Democrat,House,CA,,2023-8-2,False,True,2023-08-02,True
4889,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4890,Ro Khanna,Democrat,House,CA,,2023-8-2,False,True,2023-08-02,True
4891,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4892,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4893,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4894,Ro Khanna,Democrat,House,CA,,2023-8-10,True,False,2023-08-10,True
4895,Earl Blumenauer,Democrat,House,OR,F,2023-8-15,False,True,2023-08-15,True
4896,Earl Blumenauer,Democrat,House,OR,NWN,2023-8-14,True,False,2023-08-14,True
4897,Earl Blumenauer,Democrat,House,OR,SYY,2023-8-22,True,False,2023-08-22,True
4898,Earl Blumenauer,Democrat,House,OR,SYY,2023-8-23,True,False,2023-08-23,True
4899,Earl Blumenauer,Democrat,House,OR,,2023-8-24,True,False,2023-08-24,True
4900,Earl Blumenauer,Democrat,House,OR,,2023-8-24,True,False,2023-08-24,True
4901,Roger Marshall,Republican,Senate,KS,,2023-8-28,False,True,2023-08-28,True
4902,Pete Sessions,Republican,House,TX,AGAE,2023-8-28,False,True,2023-08-28,True
4903,Pete Sessions,Republican,House,TX,AI,2023-9-4,False,True,2023-09-04,True
4904,Pete Sessions,Republican,House,TX,KO,2023-8-17,False,True,2023-08-17,True
4905,Pete Sessions,Republican,House,TX,DBRG,2023-8-17,False,True,2023-08-17,True
4906,Pete Sessions,Republican,House,TX,IBM,2023-8-17,False,True,2023-08-17,True
4907,Pete Sessions,Republican,House,TX,MA,2023-8-20,False,True,2023-08-20,True
4908,Pete Sessions,Republican,House,TX,WBD,2023-8-17,False,True,2023-08-17,True
4909,Michael Burgess,Republican,House,TX,AMD,2023-8-8,True,False,2023-08-08,True
4910,Michael Burgess,Republican,House,TX,GOOGL,2023-8-13,False,True,2023-08-13,True
4911,Michael Burgess,Republican,House,TX,AMZN,2023-8-13,False,True,2023-08-13,True
4912,Michael Burgess,Republican,House,TX,BBY,2023-8-21,True,False,2023-08-21,True
4913,Michael Burgess,Republican,House,TX,BX,2023-8-8,True,False,2023-08-08,True
4914,Michael Burgess,Republican,House,TX,PRU,2023-8-21,True,False,2023-08-21,True
4915,Michael Burgess,Republican,House,TX,RY,2023-8-8,True,False,2023-08-08,True
4916,Michael Burgess,Republican,House,TX,STLA,2023-8-21,True,False,2023-08-21,True
4917,Michael Burgess,Republican,House,TX,UPS,2023-8-8,True,False,2023-08-08,True
4918,Virginia Foxx,Republican,House,NC,ARLP,2023-8-15,True,False,2023-08-15,True
4919,Virginia Foxx,Republican,House,NC,T,2023-8-1,True,False,2023-08-01,True
4920,Virginia Foxx,Republican,House,NC,TAK,2023-8-28,False,True,2023-08-28,True
4921,Michael Burgess,Republican,House,TX,ABBV,2023-8-13,False,True,2023-08-13,True
4922,Michael Burgess,Republican,House,TX,CC,2023-8-8,True,False,2023-08-08,True
4923,Michael Burgess,Republican,House,TX,CME,2023-8-8,True,False,2023-08-08,True
4924,Michael Burgess,Republican,House,TX,UPS,2023-8-8,True,False,2023-08-08,True
4925,Tom Carper,Democrat,Senate,DE,RMD,2023-8-28,True,False,2023-08-28,True
4926,Tom Carper,Democrat,Senate,DE,INOD,2023-8-28,True,False,2023-08-28,True
4927,Tom Carper,Democrat,Senate,DE,NEE,2023-8-28,True,False,2023-08-28,True
4928,Tom Carper,Democrat,Senate,DE,SWKS,2023-8-28,False,True,2023-08-28,True
4929,Tom Carper,Democrat,Senate,DE,AQN,2023-8-28,False,True,2023-08-28,True
4930,Tom Carper,Democrat,Senate,DE,,2023-8-28,False,True,2023-08-28,True
4931,Tom Carper,Democrat,Senate,DE,NTLA,2023-8-24,False,True,2023-08-24,True
4932,Tom Carper,Democrat,Senate,DE,ROK,2023-8-21,True,False,2023-08-21,True
4933,Tom Carper,Democrat,Senate,DE,MPW,2023-8-21,False,True,2023-08-21,True
4934,Tom Carper,Democrat,Senate,DE,BAH,2023-8-14,False,True,2023-08-14,True
4935,Tom Carper,Democrat,Senate,DE,RMBS,2023-8-9,False,True,2023-08-09,True
4936,Tom Carper,Democrat,Senate,DE,SOFI,2023-8-9,True,False,2023-08-09,True
4937,Tom Carper,Democrat,Senate,DE,FTNT,2023-8-3,False,True,2023-08-03,True
4938,Tom Carper,Democrat,Senate,DE,,2023-8-1,True,False,2023-08-01,True
4939,Mitch McConnell,Republican,Senate,KY,,2023-8-2,True,False,2023-08-02,True
4940,Doug Lamborn,Republican,House,CO,NTAP,2023-8-6,False,True,2023-08-06,True
4941,Doug Lamborn,Republican,House,CO,NTAP,2023-8-7,True,False,2023-08-07,True
4942,Doug Lamborn,Republican,House,CO,NTAP,2023-8-6,False,True,2023-08-06,True
4943,Doug Lamborn,Republican,House,CO,NTAP,2023-8-7,True,False,2023-08-07,True
4944,Doug Lamborn,Republican,House,CO,NTAP,2023-8-6,False,True,2023-08-06,True
4945,Doug Lamborn,Republican,House,CO,NTAP,2023-8-7,True,False,2023-08-07,True
4946,Gary Peters,Democrat,Senate,MI,,2023-7-27,True,False,2023-07-27,True
4947,Bill Keating,Democrat,House,MA,PEP,2023-8-9,True,False,2023-08-09,True
4948,Seth Moulton,Democrat,House,MA,,2023-7-29,True,False,2023-07-29,True
4949,Lois Frankel,Democrat,House,FL,FLR,2023-8-3,False,True,2023-08-03,True
4950,Lois Frankel,Democrat,House,FL,NSP,2023-8-6,False,True,2023-08-06,True
4951,Lois Frankel,Democrat,House,FL,NSP,2023-8-3,False,True,2023-08-03,True
4952,Lois Frankel,Democrat,House,FL,IFF,2023-8-8,False,True,2023-08-08,True
4953,Lois Frankel,Democrat,House,FL,JNJ,2023-8-9,False,True,2023-08-09,True
4954,Lois Frankel,Democrat,House,FL,KVUE,2023-8-9,True,False,2023-08-09,True
4955,Lois Frankel,Democrat,House,FL,KVUE,2023-8-2,True,False,2023-08-02,True
4956,Lois Frankel,Democrat,House,FL,KVUE,2023-8-1,True,False,2023-08-01,True
4957,Lois Frankel,Democrat,House,FL,LBRDA,2023-8-3,False,True,2023-08-03,True
4958,Lois Frankel,Democrat,House,FL,MRK,2023-8-1,False,True,2023-08-01,True
4959,Lois Frankel,Democrat,House,FL,MS,2023-7-25,False,True,2023-07-25,True
4960,Lois Frankel,Democrat,House,FL,PLD,2023-8-1,True,False,2023-08-01,True
4961,Lois Frankel,Democrat,House,FL,PLD,2023-8-2,True,False,2023-08-02,True
4962,Lois Frankel,Democrat,House,FL,SEDG,2023-8-3,False,True,2023-08-03,True
4963,Lois Frankel,Democrat,House,FL,TGT,2023-7-25,True,False,2023-07-25,True
4964,Lois Frankel,Democrat,House,FL,TXN,2023-8-1,False,True,2023-08-01,True
4965,Lois Frankel,Democrat,House,FL,WTW,2023-8-9,False,True,2023-08-09,True
4966,Lois Frankel,Democrat,House,FL,WTW,2023-8-8,False,True,2023-08-08,True
4967,Gerry Connolly,Democrat,House,VA,LDOS,2023-8-14,False,True,2023-08-14,True
4968,Gerry Connolly,Democrat,House,VA,SAIC,2023-8-14,False,True,2023-08-14,True
4969,Michael Guest,Republican,House,MS,ABBV,2023-8-6,True,False,2023-08-06,True
4970,Michael Guest,Republican,House,MS,ABNB,2023-8-6,True,False,2023-08-06,True
4971,Michael Guest,Republican,House,MS,ALL,2023-8-6,True,False,2023-08-06,True
4972,Michael Guest,Republican,House,MS,AMZN,2023-8-6,True,False,2023-08-06,True
4973,Michael Guest,Republican,House,MS,AAPL,2023-8-6,True,False,2023-08-06,True
4974,Michael Guest,Republican,House,MS,T,2023-7-31,False,True,2023-07-31,True
4975,Michael Guest,Republican,House,MS,T,2023-7-31,False,True,2023-07-31,True
4976,Michael Guest,Republican,House,MS,CVX,2023-8-6,True,False,2023-08-06,True
4977,Michael Guest,Republican,House,MS,CHRD,2023-8-3,True,False,2023-08-03,True
4978,Michael Guest,Republican,House,MS,ELF,2023-8-6,True,False,2023-08-06,True
4979,Michael Guest,Republican,House,MS,XOM,2023-8-6,True,False,2023-08-06,True
4980,Michael Guest,Republican,House,MS,GD,2023-8-6,True,False,2023-08-06,True
4981,Michael Guest,Republican,House,MS,JNJ,2023-8-6,True,False,2023-08-06,True
4982,Michael Guest,Republican,House,MS,JPM,2023-8-6,True,False,2023-08-06,True
4983,Michael Guest,Republican,House,MS,KMI,2023-7-31,False,True,2023-07-31,True
4984,Michael Guest,Republican,House,MS,,2023-7-31,True,False,2023-07-31,True
4985,Michael Guest,Republican,House,MS,LNC,2023-8-6,True,False,2023-08-06,True
4986,Michael Guest,Republican,House,MS,LOW,2023-8-6,True,False,2023-08-06,True
4987,Michael Guest,Republican,House,MS,MCD,2023-8-6,True,False,2023-08-06,True
4988,Michael Guest,Republican,House,MS,MDT,2023-8-6,True,False,2023-08-06,True
4989,Michael Guest,Republican,House,MS,MSFT,2023-8-6,True,False,2023-08-06,True
4990,Michael Guest,Republican,House,MS,,2023-8-8,True,False,2023-08-08,True
4991,Michael Guest,Republican,House,MS,,2023-7-31,True,False,2023-07-31,True
4992,Michael Guest,Republican,House,MS,NEE,2023-8-6,True,False,2023-08-06,True
4993,Michael Guest,Republican,House,MS,NVDA,2023-8-6,True,False,2023-08-06,True
4994,Michael Guest,Republican,House,MS,ORCL,2023-8-6,True,False,2023-08-06,True
4995,Michael Guest,Republican,House,MS,PR,2023-8-8,True,False,2023-08-08,True
4996,Michael Guest,Republican,House,MS,SWX,2023-8-6,True,False,2023-08-06,True
4997,Michael Guest,Republican,House,MS,TSLA,2023-8-6,True,False,2023-08-06,True
4998,Michael Guest,Republican,House,MS,TSCO,2023-8-6,True,False,2023-08-06,True
4999,Michael Guest,Republican,House,MS,UBER,2023-8-6,True,False,2023-08-06,True
5000,Michael Guest,Republican,House,MS,,2023-7-31,True,False,2023-07-31,True
5001,Michael Guest,Republican,House,MS,,2023-7-31,True,False,2023-07-31,True
5002,Michael Guest,Republican,House,MS,VLO,2023-8-6,True,False,2023-08-06,True
5003,Michael Guest,Republican,House,MS,WMT,2023-8-6,True,False,2023-08-06,True
5004,Michael Guest,Republican,House,MS,WBD,2023-7-31,False,True,2023-07-31,True
5005,Victoria Spartz,Republican,House,IN,SPG,2023-8-2,True,False,2023-08-02,True
5006,Josh Gottheimer,Democrat,House,NJ,ABBV,2023-7-26,False,True,2023-07-26,True
5007,Josh Gottheimer,Democrat,House,NJ,AMD,2023-7-23,True,False,2023-07-23,True
5008,Josh Gottheimer,Democrat,House,NJ,GOOGL,2023-7-17,False,True,2023-07-17,True
5009,Josh Gottheimer,Democrat,House,NJ,AAPL,2023-7-17,False,True,2023-07-17,True
5010,Josh Gottheimer,Democrat,House,NJ,AORT,2023-7-13,True,False,2023-07-13,True
5011,Josh Gottheimer,Democrat,House,NJ,,2023-7-6,False,True,2023-07-06,True
5012,Josh Gottheimer,Democrat,House,NJ,AZTA,2023-7-13,True,False,2023-07-13,True
5013,Josh Gottheimer,Democrat,House,NJ,SCHW,2023-7-17,False,True,2023-07-17,True
5014,Josh Gottheimer,Democrat,House,NJ,GTLS,2023-7-13,True,False,2023-07-13,True
5015,Josh Gottheimer,Democrat,House,NJ,CTSH,2023-7-6,False,True,2023-07-06,True
5016,Josh Gottheimer,Democrat,House,NJ,DE,2023-7-6,False,True,2023-07-06,True
5017,Josh Gottheimer,Democrat,House,NJ,EFX,2023-7-6,False,True,2023-07-06,True
5018,Josh Gottheimer,Democrat,House,NJ,FSLR,2023-7-13,True,False,2023-07-13,True
5019,Josh Gottheimer,Democrat,House,NJ,FCX,2023-7-24,False,True,2023-07-24,True
5020,Josh Gottheimer,Democrat,House,NJ,GMAB,2023-7-19,True,False,2023-07-19,True
5021,Josh Gottheimer,Democrat,House,NJ,GMAB,2023-7-18,True,False,2023-07-18,True
5022,Josh Gottheimer,Democrat,House,NJ,HLN,2023-7-19,True,False,2023-07-19,True
5023,Josh Gottheimer,Democrat,House,NJ,HLN,2023-7-18,True,False,2023-07-18,True
5024,Josh Gottheimer,Democrat,House,NJ,HLN,2023-7-20,True,False,2023-07-20,True
5025,Josh Gottheimer,Democrat,House,NJ,HCA,2023-7-17,False,True,2023-07-17,True
5026,Josh Gottheimer,Democrat,House,NJ,HLIO,2023-7-17,False,True,2023-07-17,True
5027,Josh Gottheimer,Democrat,House,NJ,HMN,2023-7-13,True,False,2023-07-13,True
5028,Josh Gottheimer,Democrat,House,NJ,LAD,2023-7-17,False,True,2023-07-17,True
5029,Josh Gottheimer,Democrat,House,NJ,LOW,2023-7-17,False,True,2023-07-17,True
5030,Josh Gottheimer,Democrat,House,NJ,MCK,2023-7-17,False,True,2023-07-17,True
5031,Josh Gottheimer,Democrat,House,NJ,MELI,2023-7-17,False,True,2023-07-17,True
5032,Josh Gottheimer,Democrat,House,NJ,META,2023-7-17,False,True,2023-07-17,True
5033,Josh Gottheimer,Democrat,House,NJ,META,2023-7-12,True,False,2023-07-12,True
5034,Josh Gottheimer,Democrat,House,NJ,MSFT,2023-7-17,False,True,2023-07-17,True
5035,Josh Gottheimer,Democrat,House,NJ,MSFT,2023-7-6,False,True,2023-07-06,True
5036,Josh Gottheimer,Democrat,House,NJ,MS,2023-7-6,False,True,2023-07-06,True
5037,Josh Gottheimer,Democrat,House,NJ,NVDA,2023-7-17,False,True,2023-07-17,True
5038,Josh Gottheimer,Democrat,House,NJ,ORCL,2023-7-17,False,True,2023-07-17,True
5039,Josh Gottheimer,Democrat,House,NJ,PTEN,2023-7-13,True,False,2023-07-13,True
5040,Josh Gottheimer,Democrat,House,NJ,REGN,2023-7-10,True,False,2023-07-10,True
5041,Josh Gottheimer,Democrat,House,NJ,SAP,2023-7-18,True,False,2023-07-18,True
5042,Josh Gottheimer,Democrat,House,NJ,SRPT,2023-7-13,True,False,2023-07-13,True
5043,Josh Gottheimer,Democrat,House,NJ,SPOT,2023-7-12,True,False,2023-07-12,True
5044,Josh Gottheimer,Democrat,House,NJ,SPXC,2023-7-13,False,True,2023-07-13,True
5045,Josh Gottheimer,Democrat,House,NJ,SBUX,2023-7-17,False,True,2023-07-17,True
5046,Josh Gottheimer,Democrat,House,NJ,TSLA,2023-7-17,False,True,2023-07-17,True
5047,Josh Gottheimer,Democrat,House,NJ,TSLA,2023-7-12,True,False,2023-07-12,True
5048,Josh Gottheimer,Democrat,House,NJ,TXN,2023-7-17,False,True,2023-07-17,True
5049,Josh Gottheimer,Democrat,House,NJ,TXN,2023-7-16,True,False,2023-07-16,True
5050,Josh Gottheimer,Democrat,House,NJ,UBER,2023-7-17,False,True,2023-07-17,True
5051,Michael McCaul,Republican,House,TX,GOOGL,2023-7-4,True,False,2023-07-04,True
5052,Michael McCaul,Republican,House,TX,GOOGL,2023-7-5,True,False,2023-07-05,True
5053,Michael McCaul,Republican,House,TX,GOOGL,2023-7-27,True,False,2023-07-27,True
5054,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5055,Michael McCaul,Republican,House,TX,AZN,2023-7-5,False,True,2023-07-05,True
5056,Michael McCaul,Republican,House,TX,AZN,2023-7-30,False,True,2023-07-30,True
5057,Michael McCaul,Republican,House,TX,ADP,2023-7-25,True,False,2023-07-25,True
5058,Michael McCaul,Republican,House,TX,,2023-7-24,True,False,2023-07-24,True
5059,Michael McCaul,Republican,House,TX,CMG,2023-7-30,True,False,2023-07-30,True
5060,Michael McCaul,Republican,House,TX,COP,2023-7-20,True,False,2023-07-20,True
5061,Michael McCaul,Republican,House,TX,COP,2023-7-23,True,False,2023-07-23,True
5062,Michael McCaul,Republican,House,TX,,2023-7-20,True,False,2023-07-20,True
5063,Michael McCaul,Republican,House,TX,FI,2023-7-27,True,False,2023-07-27,True
5064,Michael McCaul,Republican,House,TX,,2023-7-5,False,True,2023-07-05,True
5065,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5066,Michael McCaul,Republican,House,TX,,2023-7-24,True,False,2023-07-24,True
5067,Michael McCaul,Republican,House,TX,,2023-7-13,True,False,2023-07-13,True
5068,Michael McCaul,Republican,House,TX,,2023-7-18,True,False,2023-07-18,True
5069,Michael McCaul,Republican,House,TX,,2023-7-18,True,False,2023-07-18,True
5070,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5071,Michael McCaul,Republican,House,TX,,2023-7-16,False,True,2023-07-16,True
5072,Michael McCaul,Republican,House,TX,,2023-7-13,True,False,2023-07-13,True
5073,Michael McCaul,Republican,House,TX,,2023-7-12,True,False,2023-07-12,True
5074,Michael McCaul,Republican,House,TX,NFLX,2023-7-17,False,True,2023-07-17,True
5075,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5076,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5077,Michael McCaul,Republican,House,TX,SCHW,2023-7-19,True,False,2023-07-19,True
5078,Michael McCaul,Republican,House,TX,SEDG,2023-7-19,False,True,2023-07-19,True
5079,Michael McCaul,Republican,House,TX,SEDG,2023-7-27,False,True,2023-07-27,True
5080,Michael McCaul,Republican,House,TX,SEDG,2023-7-30,False,True,2023-07-30,True
5081,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5082,Michael McCaul,Republican,House,TX,,2023-7-25,True,False,2023-07-25,True
5083,Michael McCaul,Republican,House,TX,,2023-7-25,True,False,2023-07-25,True
5084,Michael McCaul,Republican,House,TX,,2023-7-19,True,False,2023-07-19,True
5085,Michael McCaul,Republican,House,TX,T,2023-7-27,True,False,2023-07-27,True
5086,Michael McCaul,Republican,House,TX,DOW,2023-7-26,True,False,2023-07-26,True
5087,Michael McCaul,Republican,House,TX,GOOGL,2023-7-4,True,False,2023-07-04,True
5088,Michael McCaul,Republican,House,TX,GOOGL,2023-7-5,True,False,2023-07-05,True
5089,Michael McCaul,Republican,House,TX,GOOGL,2023-7-27,True,False,2023-07-27,True
5090,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5091,Michael McCaul,Republican,House,TX,AZN,2023-7-5,False,True,2023-07-05,True
5092,Michael McCaul,Republican,House,TX,AZN,2023-7-30,False,True,2023-07-30,True
5093,Michael McCaul,Republican,House,TX,ADP,2023-7-27,True,False,2023-07-27,True
5094,Michael McCaul,Republican,House,TX,,2023-7-24,True,False,2023-07-24,True
5095,Michael McCaul,Republican,House,TX,CMG,2023-7-30,True,False,2023-07-30,True
5096,Michael McCaul,Republican,House,TX,COP,2023-7-20,True,False,2023-07-20,True
5097,Michael McCaul,Republican,House,TX,COP,2023-7-23,True,False,2023-07-23,True
5098,Michael McCaul,Republican,House,TX,,2023-7-20,True,False,2023-07-20,True
5099,Michael McCaul,Republican,House,TX,FI,2023-7-27,True,False,2023-07-27,True
5100,Michael McCaul,Republican,House,TX,,2023-7-5,False,True,2023-07-05,True
5101,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5102,Michael McCaul,Republican,House,TX,,2023-7-24,True,False,2023-07-24,True
5103,Michael McCaul,Republican,House,TX,,2023-7-13,True,False,2023-07-13,True
5104,Michael McCaul,Republican,House,TX,,2023-7-18,True,False,2023-07-18,True
5105,Michael McCaul,Republican,House,TX,,2023-7-18,True,False,2023-07-18,True
5106,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5107,Michael McCaul,Republican,House,TX,,2023-7-16,False,True,2023-07-16,True
5108,Michael McCaul,Republican,House,TX,,2023-7-13,True,False,2023-07-13,True
5109,Michael McCaul,Republican,House,TX,,2023-7-12,True,False,2023-07-12,True
5110,Michael McCaul,Republican,House,TX,NFLX,2023-7-17,False,True,2023-07-17,True
5111,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5112,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5113,Michael McCaul,Republican,House,TX,SCHW,2023-7-19,True,False,2023-07-19,True
5114,Michael McCaul,Republican,House,TX,SEDG,2023-7-19,False,True,2023-07-19,True
5115,Michael McCaul,Republican,House,TX,SEDG,2023-7-27,False,True,2023-07-27,True
5116,Michael McCaul,Republican,House,TX,SEDG,2023-7-30,False,True,2023-07-30,True
5117,Michael McCaul,Republican,House,TX,,2023-7-2,False,True,2023-07-02,True
5118,Michael McCaul,Republican,House,TX,,2023-7-25,True,False,2023-07-25,True
5119,Michael McCaul,Republican,House,TX,,2023-7-25,True,False,2023-07-25,True
5120,Michael McCaul,Republican,House,TX,,2023-7-19,True,False,2023-07-19,True
5121,Michael McCaul,Republican,House,TX,T,2023-7-27,True,False,2023-07-27,True
5122,Michael McCaul,Republican,House,TX,DOW,2023-7-26,True,False,2023-07-26,True
5123,Mike Garcia,Republican,House,CA,,2023-8-16,True,False,2023-08-16,True
5124,Mike Garcia,Republican,House,CA,,2023-8-16,True,False,2023-08-16,True
5125,Pete Sessions,Republican,House,TX,ARCC,2023-8-14,True,False,2023-08-14,True
5126,Pete Sessions,Republican,House,TX,KD,2023-7-27,False,True,2023-07-27,True
5127,Pete Sessions,Republican,House,TX,,2023-7-27,True,False,2023-07-27,True
5128,Kevin Hern,Republican,House,OK,,2023-7-27,False,True,2023-07-27,True
5129,Kevin Hern,Republican,House,OK,JPM,2023-7-30,True,False,2023-07-30,True
5130,Kevin Hern,Republican,House,OK,,2023-7-19,False,True,2023-07-19,True
5131,Mark Green,Republican,House,TN,,2023-8-13,True,False,2023-08-13,True
5132,Mark Green,Republican,House,TN,,2023-8-5,True,False,2023-08-05,True
